Accident_Index,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Speed_limit,Year,Day_week,Sum_Casulities_by_Day
200605EE05583,-2.944782,53.412957,3,2,1,2006-01-02,4,8:30,30,2006,,
200605EE06339,-2.940475,53.42234,3,1,1,2006-01-02,4,20:05,40,2006,,
200605EE06624,-2.954678,53.465194,3,2,1,2006-01-02,4,15:30,30,2006,,
200605FF05243,-2.948986,53.378765,3,1,1,2006-01-02,4,11:35,30,2006,,
200606A043835,-2.253108,53.478897,3,2,1,2006-01-02,4,18:10,30,2006,,
200606A043842,-2.238539,53.487197,3,2,5,2006-01-02,4,18:45,30,2006,,
200606B043758,-2.222229,53.451903,3,1,1,2006-01-02,4,13:00,30,2006,,
200606C043725,-2.30288,53.400939,3,4,1,2006-01-02,4,9:00,30,2006,,
200606F043964,-2.414664,53.450671,3,2,2,2006-01-02,4,15:15,30,2006,,
200606G043949,-2.073963,53.486243,3,4,2,2006-01-02,4,9:35,30,2006,,
200606M043579,-2.309657,53.443528,3,2,1,2006-01-02,4,9:10,40,2006,,
200606N043896,-2.290921,53.543799,3,2,2,2006-01-02,4,19:20,30,2006,,
200606N044018,-2.285111,53.532577,3,2,1,2006-01-02,4,10:20,30,2006,,
200606Q043970,-2.163718,53.508266,3,1,1,2006-01-02,4,10:17,30,2006,,
200606Q043989,-2.109674,53.542305,3,1,1,2006-01-02,4,11:50,30,2006,,
200606Q044104,-2.114774,53.530974,3,1,1,2006-01-02,4,16:35,30,2006,,
200611BE03370,-1.4516,54.745456,2,2,2,2006-01-02,4,8:32,60,2006,,
200611CI03560,-1.828584,54.86457,3,2,1,2006-01-02,4,6:59,30,2006,,
200614B014906,-1.445624,53.570553,2,1,1,2006-01-02,4,15:25,30,2006,,
200614B015306,-1.476984,53.55011,3,2,1,2006-01-02,4,14:30,30,2006,,
200614B015506,-1.443311,53.574227,3,3,2,2006-01-02,4,14:00,30,2006,,
200614B019306,-1.49525,53.549829,3,2,1,2006-01-02,4,7:10,40,2006,,
200614D013406,-1.406094,53.373868,3,1,1,2006-01-02,4,2:30,50,2006,,
200614D013806,-1.474,53.376704,3,1,1,2006-01-02,4,5:27,30,2006,,
200614D014306,-1.415355,53.411038,3,2,1,2006-01-02,4,9:50,30,2006,,
2006160C00350,-0.416305,53.784739,3,2,1,2006-01-02,4,8:20,30,2006,,
2006160D00430,-0.312949,53.754113,3,1,2,2006-01-02,4,16:00,30,2006,,
2006160D01090,-0.358885,53.743065,2,2,1,2006-01-02,4,7:15,30,2006,,
2006160D01100,-0.346904,53.739215,3,2,1,2006-01-02,4,20:06,40,2006,,
2006170H10106,-1.216401,54.673167,3,1,1,2006-01-02,4,20:00,30,2006,,
2006170L10256,-1.067317,54.533527,3,2,1,2006-01-02,4,8:50,30,2006,,
200620D035401,-1.835174,52.526629,3,1,1,2006-01-02,4,17:49,30,2006,,
200620D036103,-1.829959,52.502888,3,2,1,2006-01-02,4,17:40,30,2006,,
200620D039403,-1.79252,52.475858,3,2,3,2006-01-02,4,9:55,30,2006,,
200620D059702,-1.824476,52.5481,3,1,1,2006-01-02,4,18:25,30,2006,,
200620E026103,-1.823997,52.446601,3,2,1,2006-01-02,4,15:45,30,2006,,
200620F024702,-1.988045,52.461925,2,2,1,2006-01-02,4,21:00,30,2006,,
200620F028003,-1.895673,52.499368,3,1,1,2006-01-02,4,8:04,30,2006,,
200620F028701,-1.878811,52.470673,3,2,2,2006-01-02,4,9:03,30,2006,,
200620F029401,-1.887197,52.47257,3,3,1,2006-01-02,4,21:06,30,2006,,
200620H007001,-1.966169,52.583736,3,2,1,2006-01-02,4,17:35,30,2006,,
200620J012701,-2.091469,52.510257,3,2,4,2006-01-02,4,18:10,30,2006,,
200620J013401,-2.09975,52.523465,3,2,1,2006-01-02,4,14:30,30,2006,,
200620K012701,-1.99112,52.543195,3,2,2,2006-01-02,4,21:49,30,2006,,
200620K016602,-1.958144,52.486641,3,2,1,2006-01-02,4,21:05,30,2006,,
200620K614501,-2.063331,52.513961,3,2,1,2006-01-02,4,6:30,30,2006,,
200620L021401,-1.82031,52.412522,3,1,1,2006-01-02,4,7:39,30,2006,,
200620L033101,-1.79868,52.448718,3,2,2,2006-01-02,4,8:45,30,2006,,
200622EA34747,-2.722214,52.074831,3,2,1,2006-01-02,4,11:30,40,2006,,
200622EA34748,-2.730168,52.043673,3,1,1,2006-01-02,4,2:05,30,2006,,
200622FA47486,-2.412871,52.640377,3,2,1,2006-01-02,4,17:08,60,2006,,
200622GA41569,-2.426758,52.670265,3,2,1,2006-01-02,4,11:40,70,2006,,
200630A000070,-1.271218,52.899652,3,2,2,2006-01-02,4,20:00,30,2006,,
200630C000054,-1.260868,53.28847,3,2,1,2006-01-02,4,7:46,50,2006,,
200630C000055,-1.449467,53.274119,2,1,1,2006-01-02,4,9:00,70,2006,,
200630D000077,-1.505689,52.910388,1,1,1,2006-01-02,4,11:00,40,2006,,
20063102A0204,-1.268906,53.063338,3,2,1,2006-01-02,4,9:11,60,2006,,
20063102A0207,-1.269592,53.146225,2,1,1,2006-01-02,4,15:43,30,2006,,
20063102A0220,-1.249697,53.069511,3,2,1,2006-01-02,4,18:20,30,2006,,
20063102A0254,-1.268289,53.108551,3,4,1,2006-01-02,4,18:24,30,2006,,
20063102A0315,-1.242519,53.078815,3,1,1,2006-01-02,4,17:25,30,2006,,
20063102B0274,-0.808226,53.079663,3,2,1,2006-01-02,4,21:22,30,2006,,
20063102C0181,-1.148577,52.944684,2,2,2,2006-01-02,4,7:15,30,2006,,
20063102C0206,-1.173598,52.951513,3,2,1,2006-01-02,4,11:30,30,2006,,
20063102C0253,-1.148577,52.944684,3,2,2,2006-01-02,4,18:16,30,2006,,
20063102D0205,-1.230703,52.937603,3,2,1,2006-01-02,4,12:50,40,2006,,
20063104D0432,-1.244245,52.93751,3,2,1,2006-01-02,4,9:15,40,2006,,
200632C006706,0.107633,53.370581,3,2,2,2006-01-02,4,17:40,40,2006,,
200632DO06106,-0.778767,53.412967,3,2,3,2006-01-02,4,17:35,30,2006,,
200634ND00920,-1.274288,52.079575,3,2,1,2006-01-02,4,5:30,60,2006,,
200634NN00533,-0.892778,52.240875,3,2,1,2006-01-02,4,17:00,30,2006,,
200634NN00593,-0.884135,52.240973,3,2,2,2006-01-02,4,7:30,30,2006,,
200637B024433,0.711389,52.250438,3,2,1,2006-01-02,4,13:40,30,2006,,
200637B024488,0.523159,52.34418,3,2,1,2006-01-02,4,10:35,30,2006,,
200637L012547,1.745499,52.482538,3,2,1,2006-01-02,4,9:30,30,2006,,
200640B003490,-0.443685,52.141577,3,2,1,2006-01-02,4,17:45,30,2006,,
200640C003560,-0.44642,51.894613,3,2,1,2006-01-02,4,5:43,30,2006,,
20064100G0139,-0.282647,51.947367,3,2,1,2006-01-02,4,7:40,40,2006,,
20064100G0140,-0.034556,52.05364,3,1,1,2006-01-02,4,8:50,30,2006,,
200642B004802,0.492785,51.568101,3,2,1,2006-01-02,4,7:05,30,2006,,
200642E003802,0.853784,51.884012,3,2,1,2006-01-02,4,8:40,30,2006,,
200642G009902,0.074792,51.740357,3,2,1,2006-01-02,4,17:15,40,2006,,
200642J003902,0.569888,51.525336,3,2,1,2006-01-02,4,15:30,30,2006,,
200642J004002,0.693692,51.59046,3,1,1,2006-01-02,4,14:30,30,2006,,
200643N007026,-0.552053,51.582771,3,2,1,2006-01-02,4,16:25,30,2006,,
200643N012026,-0.722027,52.010412,3,2,1,2006-01-02,4,9:45,30,2006,,
200643N042026,-0.563164,51.559977,3,2,2,2006-01-02,4,20:39,30,2006,,
200643N084026,-0.694848,52.008046,3,2,1,2006-01-02,4,6:35,60,2006,,
200643N148026,-0.610486,51.871578,3,2,1,2006-01-02,4,7:50,60,2006,,
200643P006026,-1.159829,51.895665,3,2,1,2006-01-02,4,14:50,30,2006,,
200643P008026,-0.970384,51.739956,3,2,2,2006-01-02,4,16:45,30,2006,,
200643P011026,-1.267243,51.751622,3,3,1,2006-01-02,4,13:25,30,2006,,
200643P060026,-1.276938,51.752312,3,2,1,2006-01-02,4,14:30,30,2006,,
200643W004026,-0.655092,51.402264,3,2,1,2006-01-02,4,16:40,30,2006,,
200643W008026,-0.940063,51.450688,3,2,1,2006-01-02,4,18:20,30,2006,,
200643W022026,-0.988628,51.389072,3,2,1,2006-01-02,4,6:38,60,2006,,
200643W033026,-0.612324,51.508954,3,2,1,2006-01-02,4,21:25,40,2006,,
200643W144026,-1.268223,51.430266,3,1,1,2006-01-02,4,16:40,30,2006,,
200645GU80509,-0.735561,51.241926,3,2,1,2006-01-02,4,18:00,30,2006,,
200645MO80263,-0.298323,51.311386,3,1,1,2006-01-02,4,11:00,30,2006,,
200645SU80373,-0.750209,51.335695,3,2,1,2006-01-02,4,17:55,30,2006,,
200645SU80575,-0.493232,51.370979,3,1,1,2006-01-02,4,23:21,30,2006,,
200645WA80368,-0.807541,51.211837,3,2,2,2006-01-02,4,17:55,30,2006,,
200645WO80512,-0.626221,51.30535,3,1,1,2006-01-02,4,13:15,40,2006,,
200650A21B269,-5.295322,50.215409,3,2,1,2006-01-02,4,17:30,30,2006,,
200650A31B246,-5.622413,50.074575,3,2,1,2006-01-02,4,19:53,30,2006,,
200650A31B265,-5.540914,50.118208,3,2,1,2006-01-02,4,16:05,60,2006,,
200650B41B249,-4.799208,50.338087,2,1,1,2006-01-02,4,16:20,60,2006,,
200650B51B253,-4.429303,50.467749,2,4,3,2006-01-02,4,12:56,60,2006,,
200650D21B272,-3.533669,50.700019,3,2,1,2006-01-02,4,17:30,30,2006,,
200650D21B609,-3.491395,50.719993,3,2,1,2006-01-02,4,22:10,60,2006,,
200650D33B179,-3.320488,50.697862,3,3,2,2006-01-02,4,17:39,60,2006,,
200650D35B284,-3.264266,50.818635,3,2,4,2006-01-02,4,14:07,60,2006,,
200650E51B165,-4.082211,50.387683,2,2,1,2006-01-02,4,17:44,70,2006,,
200650E61B254,-4.183793,50.48269,3,2,1,2006-01-02,4,9:58,40,2006,,
200654DE05306,-1.758938,51.556477,3,2,1,2006-01-02,4,12:20,40,2006,,
200654DW08906,-1.807645,51.567717,3,2,1,2006-01-02,4,13:30,30,2006,,
2006600CO5004,-3.759345,53.134928,3,2,1,2006-01-02,4,11:30,60,2006,,
2006600FL1012,-3.111135,53.150922,3,2,2,2006-01-02,4,17:43,60,2006,,
2006600FL9010,-3.219928,53.269689,2,2,2,2006-01-02,4,11:45,40,2006,,
200663AC03506,-4.274331,51.895836,3,2,1,2006-01-02,4,14:15,40,2006,,
200663AC05406,-4.177691,51.700634,2,2,1,2006-01-02,4,21:45,60,2006,,
200663AC06706,-4.051553,51.714776,3,2,1,2006-01-02,4,16:10,30,2006,,
200663CP02406,-4.964127,51.71975,3,2,3,2006-01-02,4,17:15,60,2006,,
200663CP02606,-4.918106,51.67971,2,2,1,2006-01-02,4,20:27,30,2006,,
200663CP03406,-4.964578,51.720008,3,2,1,2006-01-02,4,17:17,60,2006,,
200663DP02506,-3.337536,52.274903,3,2,2,2006-01-02,4,15:10,30,2006,,
200697CB00102,-4.244647,55.873726,3,2,1,2006-01-02,4,13:35,30,2006,,
200697EA00102,-4.2134,55.858384,3,2,1,2006-01-02,4,11:50,30,2006,,
200697GA00102,-4.319615,55.841418,3,2,1,2006-01-02,4,8:40,30,2006,,
200697KB00102,-4.48079,55.846451,3,1,1,2006-01-02,4,8:15,40,2006,,
200697KC05202,-4.858514,55.918614,3,1,1,2006-01-02,4,14:30,60,2006,,
200697QA00202,-4.218594,55.767246,3,2,2,2006-01-02,4,9:45,50,2006,,
200697QD00102,-4.145563,55.81339,2,1,1,2006-01-02,4,12:00,30,2006,,
2.01E+12,-2.94571,54.891924,3,2,1,2006-01-03,4,8:00,30,2006,,
2.01E+12,-3.202025,54.118152,3,2,1,2006-01-03,4,18:32,30,2006,,
2.01E+12,-2.775382,54.260698,3,2,2,2006-01-03,4,12:05,60,2006,,
2.01E+12,-2.945912,54.933801,3,2,2,2006-01-03,4,9:20,60,2006,,
2.01E+12,-2.965587,54.869031,3,2,3,2006-01-03,4,8:40,60,2006,,
2.01E+12,-3.573148,54.539565,3,1,1,2006-01-03,4,8:55,40,2006,,
2.01E+12,-3.080042,54.83113,3,2,2,2006-01-03,4,12:30,60,2006,,
2.01E+12,-2.588475,53.388188,3,2,1,2006-01-03,4,16:31,30,2006,,
2.01E+12,-2.723331,53.369379,3,2,1,2006-01-03,4,9:22,30,2006,,
2.01E+12,-2.582332,53.367813,3,2,1,2006-01-03,4,8:30,30,2006,,
2.01E+12,-2.74383,53.3555,3,1,1,2006-01-03,4,9:45,30,2006,,
2.01E+12,-2.5232,53.399009,3,2,1,2006-01-03,4,8:10,40,2006,,
2.01E+12,-2.919392,53.254047,3,2,1,2006-01-03,4,17:30,60,2006,,
2.01E+12,-1.515688,54.946312,2,2,3,2006-01-03,4,11:19,30,2006,,
2.01E+12,-1.468878,55.015402,3,2,1,2006-01-03,4,7:35,60,2006,,
2.01E+12,-1.64129,55.007136,3,1,1,2006-01-03,4,16:10,30,2006,,
2.01E+12,-1.578829,54.999477,3,2,1,2006-01-03,4,18:30,30,2006,,
2.01E+12,-1.45212,54.890954,3,1,1,2006-01-03,4,7:13,70,2006,,
2.01E+12,-1.536918,55.190643,3,2,1,2006-01-03,4,8:40,60,2006,,
2.01E+12,-1.53869,53.815702,3,2,1,2006-01-03,4,9:10,40,2006,,
2.01E+12,-1.833237,53.805507,3,2,3,2006-01-03,4,8:05,30,2006,,
2.01E+12,-1.764599,53.805931,3,2,3,2006-01-03,4,8:45,30,2006,,
2.01E+12,-1.809308,53.657615,3,2,1,2006-01-03,4,15:30,30,2006,,
2.01E+12,-1.684084,53.709482,3,1,1,2006-01-03,4,8:13,30,2006,,
2.01E+12,-1.857191,53.816683,3,2,1,2006-01-03,4,19:40,30,2006,,
2.01E+12,-1.513878,53.807334,3,2,1,2006-01-03,4,14:39,30,2006,,
2.01E+12,-1.74763,53.799515,3,1,1,2006-01-03,4,17:10,40,2006,,
2.01E+12,-1.729954,53.833182,3,2,2,2006-01-03,4,10:05,30,2006,,
2.01E+12,-1.729836,53.733413,3,1,3,2006-01-03,4,20:55,70,2006,,
2.01E+12,-1.603532,53.833191,3,1,1,2006-01-03,4,13:30,30,2006,,
2.01E+12,-1.553464,53.68318,3,2,1,2006-01-03,4,15:05,40,2006,,
2.01E+12,-1.728597,53.737545,3,2,3,2006-01-03,4,17:25,40,2006,,
2.01E+12,-1.594799,53.840712,3,2,2,2006-01-03,4,15:50,40,2006,,
2.01E+12,-2.134317,52.982447,3,1,2,2006-01-03,4,15:45,30,2006,,
2.01E+12,-2.208848,52.994475,3,2,1,2006-01-03,4,15:20,30,2006,,
2.01E+12,-2.283897,52.965464,3,2,3,2006-01-03,4,10:05,50,2006,,
2.01E+12,-2.251314,53.020912,3,2,1,2006-01-03,4,16:05,30,2006,,
2.01E+12,-2.015952,52.708519,3,2,1,2006-01-03,4,8:25,30,2006,,
2.01E+12,-2.184848,52.676822,3,2,1,2006-01-03,4,16:50,30,2006,,
2.01E+12,-2.202343,52.781794,3,1,2,2006-01-03,4,2:50,30,2006,,
2.01E+12,-1.841283,52.956977,3,3,1,2006-01-03,4,7:39,50,2006,,
2.01E+12,-1.841138,52.955988,3,1,1,2006-01-03,4,7:50,50,2006,,
2.01E+12,-1.653927,52.80043,3,2,1,2006-01-03,4,16:05,40,2006,,
2.01E+12,-1.546999,52.283318,3,2,1,2006-01-03,4,9:05,30,2006,,
2.01E+12,-1.915566,52.187419,3,1,1,2006-01-03,4,20:40,60,2006,,
2.01E+12,-1.271947,52.384255,3,2,1,2006-01-03,4,8:27,30,2006,,
2.01E+12,-1.424244,52.434632,3,2,1,2006-01-03,4,8:40,70,2006,,
2.01E+12,-1.492326,52.462184,3,2,1,2006-01-03,4,11:45,70,2006,,
2.01E+12,-1.520118,52.545729,3,2,2,2006-01-03,4,15:30,30,2006,,
2.01E+12,-1.144442,52.625601,3,2,1,2006-01-03,4,7:45,30,2006,,
2.01E+12,-1.05553,52.583211,3,2,1,2006-01-03,4,16:00,70,2006,,
2.01E+12,-1.125451,52.63706,3,1,1,2006-01-03,4,10:45,30,2006,,
2.01E+12,-1.126778,52.644622,3,1,1,2006-01-03,4,15:15,30,2006,,
2.01E+12,-1.152879,52.647688,3,2,2,2006-01-03,4,8:17,30,2006,,
2.01E+12,-1.207826,52.7724,3,1,1,2006-01-03,4,14:05,30,2006,,
2.01E+12,-1.173197,52.628413,3,2,1,2006-01-03,4,16:50,30,2006,,
2.01E+12,-1.128797,52.691745,3,3,3,2006-01-03,4,15:10,60,2006,,
2.01E+12,-1.129391,52.691659,3,2,1,2006-01-03,4,16:45,70,2006,,
2.01E+12,-1.134475,52.629035,3,3,2,2006-01-03,4,20:00,30,2006,,
2.01E+12,-0.242236,52.565119,3,2,2,2006-01-03,4,10:16,30,2006,,
2.01E+12,-0.126167,52.619264,3,2,2,2006-01-03,4,20:50,60,2006,,
2.01E+12,0.004327,52.38065,3,2,1,2006-01-03,4,7:50,30,2006,,
2.01E+12,-0.180746,52.332123,3,4,1,2006-01-03,4,17:16,30,2006,,
2.01E+12,0.194713,52.660598,2,2,1,2006-01-03,4,17:20,60,2006,,
2.01E+12,1.387964,52.586239,3,2,1,2006-01-03,4,9:30,30,2006,,
2.01E+12,-1.211497,50.845843,3,2,1,2006-01-03,4,7:45,30,2006,,
2.01E+12,-1.39183,50.970571,3,2,1,2006-01-03,4,10:04,30,2006,,
2.01E+12,-1.079927,50.811606,3,2,2,2006-01-03,4,9:45,30,2006,,
2.01E+12,-0.763612,51.248341,3,1,1,2006-01-03,4,13:50,30,2006,,
2.01E+12,-1.126169,50.85126,3,2,1,2006-01-03,4,19:00,30,2006,,
2.01E+12,-1.40875,50.905461,2,2,1,2006-01-03,4,20:10,30,2006,,
2.01E+12,-1.046799,50.891017,3,2,1,2006-01-03,4,16:30,30,2006,,
2.01E+12,0.7496,51.207543,3,2,1,2006-01-03,4,16:06,60,2006,,
2.01E+12,1.172675,51.102559,3,2,4,2006-01-03,4,21:15,60,2006,,
2.01E+12,0.339382,51.424579,3,1,1,2006-01-03,4,15:30,30,2006,,
2.01E+12,0.402222,51.429603,3,2,1,2006-01-03,4,8:04,40,2006,,
2.01E+12,0.370149,51.095512,3,2,1,2006-01-03,4,8:45,60,2006,,
2.01E+12,0.256972,51.152974,3,2,2,2006-01-03,4,8:19,30,2006,,
2.01E+12,0.280987,51.152777,3,1,1,2006-01-03,4,10:00,30,2006,,
2.01E+12,0.380358,51.257912,3,2,1,2006-01-03,4,7:55,40,2006,,
2.01E+12,-0.304841,51.087466,3,2,1,2006-01-03,4,15:30,60,2006,,
2.01E+12,0.470144,50.840794,3,1,1,2006-01-03,4,10:00,30,2006,,
2.01E+12,0.287148,50.770324,3,1,1,2006-01-03,4,13:50,30,2006,,
2.01E+12,-0.322259,50.893913,3,2,1,2006-01-03,4,18:58,60,2006,,
2.01E+12,-0.139695,50.964712,3,2,1,2006-01-03,4,21:25,30,2006,,
2.01E+12,-0.170222,51.126355,3,2,1,2006-01-03,4,9:05,60,2006,,
2.01E+12,-0.138389,50.833386,3,2,1,2006-01-03,4,7:00,30,2006,,
2.01E+12,0.000862,51.1267,3,1,1,2006-01-03,4,8:15,30,2006,,
2.01E+12,-0.309125,51.07179,3,2,1,2006-01-03,4,14:45,30,2006,,
2.01E+12,-2.367585,51.388004,2,1,1,2006-01-03,4,18:47,30,2006,,
2.01E+12,-2.75587,51.351253,3,2,1,2006-01-03,4,8:30,60,2006,,
2.01E+12,-2.317669,51.46404,3,2,1,2006-01-03,4,7:48,60,2006,,
2.01E+12,-2.597227,51.453239,3,1,2,2006-01-03,4,11:05,30,2006,,
2.01E+12,-2.647994,51.206227,3,2,1,2006-01-03,4,16:55,20,2006,,
2.01E+12,-2.070047,51.916176,3,2,1,2006-01-03,4,12:50,40,2006,,
2.01E+12,-2.11853,51.996875,3,2,1,2006-01-03,4,7:50,30,2006,,
2.01E+12,-2.080053,51.901784,3,2,1,2006-01-03,4,11:40,30,2006,,
2.01E+12,-3.596628,51.54793,3,1,2,2006-01-03,4,19:40,30,2006,,
2.01E+12,-3.16292,51.518771,3,2,1,2006-01-03,4,9:10,30,2006,,
2.01E+12,-3.145035,51.535492,3,2,1,2006-01-03,4,10:44,30,2006,,
2.01E+12,-3.098268,51.515348,3,2,1,2006-01-03,4,18:50,30,2006,,
2.01E+12,-3.37451,51.609821,3,2,1,2006-01-03,4,6:57,40,2006,,
2.01E+12,-3.27724,51.565959,3,2,3,2006-01-03,4,7:40,30,2006,,
2.01E+12,-3.126238,51.521647,3,2,2,2006-01-03,4,8:20,30,2006,,
2.01E+12,-2.872535,56.652208,3,1,1,2006-01-03,4,16:15,30,2006,,
2.01E+12,-3.140239,56.14437,3,2,1,2006-01-03,4,9:10,60,2006,,
2.01E+12,-3.059092,55.891254,2,1,1,2006-01-03,4,8:30,30,2006,,
2.01E+12,-3.113228,55.883229,3,2,1,2006-01-03,4,17:30,30,2006,,
2.01E+12,-3.786674,56.026899,3,1,1,2006-01-03,4,14:55,30,2006,,
200601CP00045,-0.086013,51.513235,2,1,1,2006-01-03,4,14:25,30,2006,,
200601CW10142,-0.140196,51.520492,3,2,1,2006-01-03,4,10:15,30,2006,,
200601CW10161,-0.19774,51.523369,3,2,1,2006-01-03,4,14:35,30,2006,,
200601CW10495,-0.140716,51.507731,3,2,1,2006-01-03,4,14:36,30,2006,,
200601EO40165,-0.127013,51.515066,3,2,1,2006-01-03,4,20:11,30,2006,,
200601EO40182,-0.173482,51.571194,3,2,1,2006-01-03,4,12:19,30,2006,,
200601EO40187,-0.19292,51.543168,2,2,1,2006-01-03,4,8:29,30,2006,,
200601EO40202,-0.134892,51.537404,3,2,1,2006-01-03,4,8:15,30,2006,,
200601FH10061,-0.249134,51.513896,3,2,1,2006-01-03,4,22:15,30,2006,,
200601FH10073,-0.248709,51.51371,3,1,1,2006-01-03,4,20:00,40,2006,,
200601FH10081,-0.234576,51.506483,3,1,1,2006-01-03,4,9:11,30,2006,,
200601HT20180,-0.076022,51.528,3,2,1,2006-01-03,4,10:00,30,2006,,
200601HT20190,-0.055058,51.522618,3,1,1,2006-01-03,4,9:15,30,2006,,
200601JC30086,-0.011146,51.643644,2,1,1,2006-01-03,4,7:42,30,2006,,
200601JI40102,0.060244,51.576405,3,2,2,2006-01-03,4,8:20,30,2006,,
200601JI40189,0.061349,51.588076,3,2,1,2006-01-03,4,7:55,30,2006,,
200601KD50127,0.172725,51.586516,3,2,1,2006-01-03,4,13:20,30,2006,,
200601KF60121,0.053711,51.530746,3,2,1,2006-01-03,4,15:05,30,2006,,
200601KF60183,0.004129,51.547521,2,3,1,2006-01-03,4,10:03,50,2006,,
200601KG70073,0.077955,51.534366,3,1,1,2006-01-03,4,9:50,30,2006,,
200601LX50163,-0.121427,51.46165,3,2,1,2006-01-03,4,8:45,30,2006,,
200601LX50893,-0.123301,51.48614,3,2,1,2006-01-03,4,20:03,30,2006,,
200601MM70257,-0.098029,51.50156,3,2,1,2006-01-03,4,9:00,30,2006,,
200601MM70259,-0.068907,51.484897,3,2,1,2006-01-03,4,9:45,30,2006,,
200601PL60128,-0.017946,51.447716,3,1,1,2006-01-03,4,9:15,30,2006,,
200601PL60129,-0.015962,51.427088,3,2,1,2006-01-03,4,10:49,30,2006,,
200601PL60172,-0.022712,51.467311,3,2,1,2006-01-03,4,10:35,30,2006,,
200601PY20126,-0.042796,51.394985,3,2,1,2006-01-03,4,7:30,30,2006,,
200601PY20133,0.086574,51.372697,3,1,1,2006-01-03,4,7:56,30,2006,,
200601QA10050,-0.363997,51.590371,3,2,1,2006-01-03,4,18:06,30,2006,,
200601QA10056,-0.310961,51.599601,3,2,1,2006-01-03,4,9:05,30,2006,,
200601QK50107,-0.323117,51.579273,3,2,2,2006-01-03,4,9:00,30,2006,,
200601QK50108,-0.292875,51.531267,3,2,1,2006-01-03,4,6:45,30,2006,,
200601QK50257,-0.207409,51.534128,3,2,1,2006-01-03,4,21:00,30,2006,,
200601RG40072,0.017327,51.49046,3,3,1,2006-01-03,4,7:20,30,2006,,
200601RG40074,0.000614,51.483822,3,1,1,2006-01-03,4,18:00,30,2006,,
200601RG40085,0.026197,51.453346,3,2,1,2006-01-03,4,15:57,30,2006,,
200601RG40086,0.000758,51.483819,3,1,1,2006-01-03,4,19:00,30,2006,,
200601RY10066,0.15778,51.466016,3,2,1,2006-01-03,4,14:15,30,2006,,
200601SX20172,-0.198772,51.573923,3,1,1,2006-01-03,4,14:15,30,2006,,
200601SX20217,-0.268597,51.608696,3,2,1,2006-01-03,4,8:10,30,2006,,
200601TB00111,-0.235907,51.569002,2,2,1,2006-01-03,4,17:24,30,2006,,
200601TW60049,-0.320381,51.457655,3,2,1,2006-01-03,4,7:36,40,2006,,
200601TX20084,-0.249684,51.488275,3,4,3,2006-01-03,4,7:30,30,2006,,
200601TX20126,-0.395858,51.460331,3,2,1,2006-01-03,4,9:49,30,2006,,
200601VK30042,-0.281153,51.406008,2,2,2,2006-01-03,4,9:05,30,2006,,
200601VK30044,-0.25558,51.397897,3,2,1,2006-01-03,4,15:35,30,2006,,
200601VK30048,-0.307404,51.40765,3,2,2,2006-01-03,4,14:35,30,2006,,
200601VW40056,-0.19245,51.40935,3,2,1,2006-01-03,4,21:30,30,2006,,
200601VW40057,-0.15867,51.398302,3,2,1,2006-01-03,4,8:11,30,2006,,
200601VW40307,-0.154352,51.402011,3,2,1,2006-01-03,4,8:00,30,2006,,
200601VW40308,-0.161386,51.420197,3,2,1,2006-01-03,4,13:30,30,2006,,
200601WW50085,-0.159763,51.43555,3,2,1,2006-01-03,4,21:24,30,2006,,
200601WW50089,-0.161915,51.46436,3,2,1,2006-01-03,4,18:50,30,2006,,
200601WW50135,-0.197442,51.457898,3,2,1,2006-01-03,4,14:10,30,2006,,
200601XD80087,-0.391332,51.535806,3,2,1,2006-01-03,4,8:10,30,2006,,
200601XH30139,-0.399914,51.517219,3,2,1,2006-01-03,4,10:00,30,2006,,
200601YE80163,-0.093072,51.620183,3,2,1,2006-01-03,4,13:55,30,2006,,
200601YE80165,-0.074607,51.650277,3,1,1,2006-01-03,4,8:30,30,2006,,
200601YE80173,-0.11839,51.612319,3,2,1,2006-01-03,4,19:58,30,2006,,
200601YE80178,-0.10963,51.611099,3,2,1,2006-01-03,4,12:15,30,2006,,
200601YE80189,-0.135028,51.622206,3,2,1,2006-01-03,4,7:23,30,2006,,
200601YR90195,-0.086195,51.581043,3,1,1,2006-01-03,4,13:10,30,2006,,
200601YR90197,-0.125888,51.581055,3,1,1,2006-01-03,4,9:45,30,2006,,
200601YR90211,-0.099484,51.587734,3,2,1,2006-01-03,4,12:00,30,2006,,
200601ZD30122,-0.108584,51.329967,3,2,1,2006-01-03,4,6:50,30,2006,,
200601ZD30240,-0.096869,51.373663,3,2,2,2006-01-03,4,19:50,30,2006,,
200601ZT80081,-0.140136,51.369682,3,1,1,2006-01-03,4,15:55,30,2006,,
200601ZT80082,-0.131939,51.362807,3,2,3,2006-01-03,4,17:21,30,2006,,
200604AX06025,-3.054745,53.824625,3,2,1,2006-01-03,4,7:55,30,2006,,
200604BA06041,-2.817245,54.056217,2,1,1,2006-01-03,4,15:10,30,2006,,
200604BC06036,-3.009673,53.864562,3,2,1,2006-01-03,4,16:40,30,2006,,
200604CA06018,-2.626863,53.646778,3,2,2,2006-01-03,4,17:00,30,2006,,
200604CD06011,-2.617942,53.678104,3,2,1,2006-01-03,4,16:55,50,2006,,
200604CK06022,-2.964531,53.627185,2,2,1,2006-01-03,4,17:45,40,2006,,
